"Transaction Start Date","Agent","Chat Duration","Teams","Session Name","Chat Closed By","Interactive Chat","Browser","Operating System","Geo","Response Time of Agent","Response time of Visitor","Transaction End Date","Customer Rating","Customer Comment","Transferred Chat","Customer Wait Time","Text"
"6/8/2018 20:25","Able","0:24:29","Mobile Service Team","Session:2057187618:20339","Representative","1","Chrome","MacOS","Australia","0:00:27","0:00:24","6/8/2018 20:50"," "," ","","0:00:40",""
"6/8/2018 20:25","Zion","0:03:06","Mobile Service Team","Session:2057187647:20301","Representative","","Other","Linux","null","0:00:00","0:00:00","6/8/2018 20:29"," "," ","","0:01:08","I want to change my seats and upgrade"
"6/8/2018 20:25","Reese","0:14:38","Mobile Technical Team","Session:2057187616:16635","System","1","Other","11.4.1","null","0:00:16","0:00:56","6/8/2018 20:40"," "," ","","0:05:21","if i book an international flight and i want to change the date would i have to pay a penalty"
"6/8/2018 20:25","Jaycen","0:23:31","Mobile Service Team","Session:2057187617:1425","Customer","1","Other","11.4.1","null","0:00:43","0:00:47","6/8/2018 20:51","10","Not sure","1","0:00:56","Can I switch a current award ticket to another traveller"
"6/8/2018 20:25","Cedric","0:03:06","Mobile Service Team","Session:2057187647:20303","Representative","","Chrome","MacOS","Australia","0:00:00","0:00:00","6/8/2018 20:28"," "," ","","0:00:48",""
"6/8/2018 20:25","Patrick","0:28:35","Sales Team","Session:2057187614:20436","Representative","1","Chrome","Windows","Australia","0:00:53","0:00:27","6/8/2018 20:54"," "," ","1","0:00:00","I lost my receipt for a recent flight "
"6/8/2018 20:25","Priscilla","0:09:14","Sales Team","Session:2057187647:20281","Customer","1","mobile_safari~11","iOS-11.2.6","Australia","0:00:39","0:01:07","6/8/2018 20:35"," "," ","","0:02:36","Can the award points earned in two accounts be combined into one account?"
"6/8/2018 20:25","Jaycen","0:05:46","Mobile Service Team","Session:2057187616:16670","System","1","Other","11.4.1","null","0:00:36","0:00:23","6/8/2018 20:34"," "," ","","0:00:34","Did I pay for my baggage at the time I made my reservation?"
"6/8/2018 20:25","Legalos","0:01:50","Mobile Service Team","Session:2057187648:20290","System","","Other","11.4.1","null","0:00:00","0:00:00","6/8/2018 20:34"," "," ","","0:00:32",""
"6/8/2018 20:25","Fiona","0:50:05","Mobile Service Team","Session:2057187614:20371","Customer","1","edge~16.16299","Windows-10","Australia","0:00:30","0:01:24","6/8/2018 21:15","10","Yes Resolved","1","0:05:37","Can I book a ticket from acramento to Austin & get off in Houston?"
"6/8/2018 20:25","Garth","0:15:55","Fixed Service Team","Session:2057187615:20404","Customer","1","mobile_safari~11","iOS-11.4.1","Australia","0:00:21","0:00:51","6/8/2018 20:42"," "," ","","0:00:01","I would like to change my flight."
"6/8/2018 20:25","Serena","0:04:05","Sales Team","Session:2057187618:20313","Representative","","Other","Linux","Australia","0:00:00","0:00:00","6/8/2018 20:29"," "," ","","0:02:36","I've tried to pay with 2 different credit cards and it's not working"
"6/8/2018 20:25","Pamera","0:22:19","Sales Team","Session:2057187615:20391","System","1","Other","11.4.1","null","0:00:51","0:00:41","6/8/2018 20:48"," "," ","","0:01:07","Who would I contact about missing miles from signing up for Netflix?"
"6/8/2018 20:25","Poppy","0:03:06","Mobile Service Team","Session:2057187648:20287","Representative","","Other","10.0.1","null","0:00:00","0:00:00","6/8/2018 20:28"," "," ","","0:00:38","how many miles do i need for 2 rd trip tickets to beijing and fly home from bancock"
"6/8/2018 20:25","Dale","0:03:58","Sales Team","Session:2057187647:20309","Customer","1","c~67.0.3396.99","Windows-10","Australia","0:00:57","0:00:08","6/8/2018 20:29","0","No question","","0:00:14","I just want to use my points to purchase one ticket and it's showing that I want to purchase two."
"6/8/2018 20:25","Poppy","0:03:07","Mobile Service Team","Session:2057187614:20423","Representative","","Mobile Safari 11.0","iOS-11.4.1","Australia","0:00:00","0:00:00","6/8/2018 20:28"," "," ","","0:00:46","i am being charged 79 for economy plus."
"6/8/2018 20:25","Rocky","0:10:52","Mobile Service Team","Session:2057187647:20302","Customer","1","Other","11.4.1","null","0:01:06","0:01:23","6/8/2018 20:40"," "," ","","0:00:42","do we have to change concourses "
"6/8/2018 20:25","Shaun","0:35:52","Mobile Service Team","Session:2057187616:16649","Customer","1","Other","Linux","Australia","0:01:05","0:00:56","6/8/2018 21:19","10","No question","1","0:03:14"," not applying the discount "
"6/8/2018 20:25","Linda","0:01:20","Fixed Service Team","Session:2057187618:20343","Customer","1","Other","MacOS","Australia","0:00:15","0:00:11","6/8/2018 20:27"," "," ","","0:00:01","saw price increased in few hours, "
"6/8/2018 20:25","Pessi","0:13:00","Mobile Service Team","Session:2057187618:20333","Representative","1","Chrome","MacOS","Australia","0:00:11","0:00:18","6/8/2018 20:38"," "," ","","0:00:52","How do I book 3 round trip tickets and 1 one way ticket on one purchase"
"6/8/2018 20:25","Berenice","0:30:24","Mobile Technical Team","Session:2057187618:20282","Customer","1","Other","MacOS","Australia","0:01:14","0:01:53","6/8/2018 20:56"," "," ","","0:05:34","i want to know what is the maximium weight in kilos that i can carry in my bags"
"6/8/2018 20:25","Aubrey","0:00:58","Mobile Service Team","Session:2057187640:1415","System","","Other","MacOS","null","0:00:00","0:00:00","6/8/2018 20:26"," "," ","","0:00:47","What is the charge to redeposit miles from award ticket if I cannot take the trip scheduled?"
"6/8/2018 20:25","Karen","0:00:50","Mobile Service Team","Session:2057187618:20332","System","","Other","MacOS","null","0:00:00","0:00:00","6/8/2018 20:26"," "," ","","0:00:58","Is gate D55 in international or domestic please? Also, how long before flight do I need to get to the airport?"
"6/8/2018 20:25","Lara","0:03:06","Mobile Service Team","Session:2057187615:20390","Representative","","Other","MacOS","null","0:00:00","0:00:00","6/8/2018 20:30"," "," ","","0:00:56","Can I purchase a ticket with my reward miles for my sister without TRANSFERRING points?"
"6/8/2018 20:25","Layla","0:14:58","Fixed Service Team","Session:2057187640:1418","Customer","1","Other","MacOS","Australia","0:00:31","0:00:49","6/8/2018 20:42"," "," ","","0:00:01","How much is a one day pass for the club lounge in Hong Kong"
"6/8/2018 20:25","Dale","0:00:13","Sales Team","Session:2057187614:20428","Customer","","opera~54.0.2952.64","Windows-10","Australia","0:00:00","0:00:00","6/8/2018 20:25"," "," ","","0:00:01","I flew in October, how do I receive the miles for that?"
"6/8/2018 20:25","Mark","0:28:11","Fixed Technical Team","Session:2057187615:20331","Customer","1","mobile_safari~11","iOS-11.3","Australia","0:00:55","0:01:03","6/8/2018 20:54","10","Yes Resolved","","0:06:08","What is the """"administrative charge"""" in the case of the need to change a flight if plans change?"
"6/8/2018 20:25","Amy","0:00:45","Mobile Technical Team","Session:2057187618:20280","System","","Safari","MacOS","Australia","0:00:00","0:00:00","6/8/2018 20:26"," "," ","","0:05:29","if i wanted to buy a ticket for a friend to fly tomorrow would I buy online and he would pick up at the airport?"
"6/8/2018 20:25","Amy","0:00:43","Mobile Technical Team","Session:2057187617:1403","System","","Safari","MacOS","Australia","0:00:00","0:00:00","6/8/2018 20:26"," "," ","","0:05:30","I need to speak to a person"
"6/8/2018 20:25","Jordon","0:21:39","Mobile Service Team","Session:2057187615:20397","Customer","1","Chrome","MacOS","Australia","0:00:27","0:00:44","6/8/2018 21:00"," "," ","1","0:00:15","is there extra charge for checked baggage?"
"6/8/2018 20:24","Mark","0:03:06","Fixed Technical Team","Session:2057187616:16616","Representative","","Safari","MacOS","Australia","0:00:00","0:00:00","6/8/2018 20:28"," "," ","","0:07:50","I can't find my Mileage Number,"
"6/8/2018 20:24","Muthuluri","0:04:05","Sales Team","Session:2057187640:1403","Representative","","samsung_browser~7.2","Android-8.0","Australia","0:00:00","0:00:00","6/8/2018 20:29"," "," ","","0:02:56","Do I get a discount for being a senior citizen"
"6/8/2018 20:24","Sienna","0:04:06","Sales Team","Session:2057187648:20244","Representative","","c~68.0.3440.85","Android-8.0","Australia","0:00:00","0:00:00","6/8/2018 20:30"," "," ","","0:03:57","can you see if my duaghter alrady has an account? "
"6/8/2018 20:24","Eleanor","0:08:02","Mobile Service Team","Session:2057187648:20279","Customer","1","c~68.0.3440.84","Windows-10","Australia","0:00:28","0:00:45","6/8/2018 20:33","10","Yes Resolved","","0:00:57","I would like a refund. "
"6/8/2018 20:24","Chloe","0:15:50","Fixed Technical Team","Session:2057187647:20210","Representative","1","Chrome","MacOS","Australia","0:00:58","0:00:17","6/8/2018 20:40"," "," ","","0:08:25","email my itinerary"
"6/8/2018 20:24","Vane","0:06:25","Sales Team","Session:2057187615:20396","System","1","c~68.0.3440.85","Android-6","Australia","0:00:58","0:00:23","6/8/2018 20:31"," "," ","","0:00:01","I'm trying to find out how many miles I currently Have under my account "
"6/8/2018 20:24","Tristan","0:01:36","Mobile Technical Team","Session:2057187648:20226","System","","Mobile Safari 11.0","iOS-11.4.1","Australia","0:00:00","0:00:00","6/8/2018 20:26"," "," ","","0:05:39","I want to select my seats but don't know how to find my flight"
"6/8/2018 20:24","Chlo","0:01:01","Mobile Technical Team","Session:2057187616:16625","System","","Other","Linux","null","0:00:00","0:00:00","6/8/2018 20:28"," "," ","","0:06:04","I didn't get the childs middle name correct on the reservation."
"6/8/2018 20:24","Alona","0:17:41","Mobile Service Team","Session:2057187647:20289","System","1","mobile_safari~11","iOS-11.4","Australia","0:00:29","0:00:18","6/8/2018 20:43"," "," ","1","0:01:20","How many award miles do I need for a Mileageplan award ticket?"
"6/8/2018 20:24","Kiarra","0:20:09","Fixed Service Team","Session:2057187616:16667","System","1","Other","11.4.1","null","0:00:34","0:00:35","6/8/2018 20:45"," "," ","","0:00:01",""
"6/8/2018 20:24","Lisa","0:09:05","Sales Team","Session:2057187648:20241","System","1","Other","MacOS","Australia","0:00:22","0:00:19","6/8/2018 20:33"," "," ","","0:03:59"," I am trying to see how much more the larger economy seats are on the flight to italy."
"6/8/2018 20:24","Dawn","0:19:52","Sales Team","Session:2057187618:20335","System","1","Chrome","Windows","null","0:00:41","0:00:37","6/8/2018 20:44"," "," ","","0:00:00","I nned to change a ticket an it says ot can't find it"
"6/8/2018 20:24","Harti","0:07:08","Mobile Service Team","Session:2057187617:1423","Customer","1","mobile_safari~11","iOS-11.4.1","Australia","0:00:16","0:01:07","6/8/2018 20:31","7","Did Not Resolve","","0:00:00","I'd like four seats, which show as available on the map, but I can't book them online"
"6/8/2018 20:24","Vinson","0:01:27","Sales Team","Session:2057187648:20282","System","","Other","Linux","null","0:00:00","0:00:00","6/8/2018 20:26"," "," ","","0:00:14","can I use cname- Club lounge if I am traveling domestic in cname- First class?"
"6/8/2018 20:24","Pamera","0:00:58","Sales Team","Session:2057187615:20385","System","","Safari 10.1.2","Mac OS-10.10.5","Australia","0:00:00","0:00:00","6/8/2018 20:25"," "," ","","0:00:38"," I get a free economy round trip ticket in mainland USA?"
"6/8/2018 20:24","Albertus","0:03:05","Mobile Service Team","Session:2057187617:1421","Representative","","Other","11.4","null","0:00:00","0:00:00","6/8/2018 20:27"," "," ","","0:00:13","i want to get a Izzo SWAMI 4000 Golf GPS "
"6/8/2018 20:24","Ruth","0:24:21","Mobile Service Team","Session:2057187614:20418","Customer","1","c~67.0.3396.99","Windows-10","Australia","0:00:45","0:01:22","6/8/2018 20:50"," "," ","","0:00:17","my sister was born 1996 ... why can't she fly alone"
"6/8/2018 20:24","Dale","0:00:46","Sales Team","Session:2057187616:16664","Customer","","c~67.0.3396.99","Mac OS-10.13.6","Australia","0:00:00","0:00:00","6/8/2018 20:25"," "," ","","0:00:06",""
"6/8/2018 20:24","Shaun","0:03:07","Mobile Service Team","Session:2057187647:20297","Representative","","Other","MacOS","null","0:00:00","0:00:00","6/8/2018 20:29"," "," ","","0:00:09","Trying to pick seats for flight --1027,"
"6/8/2018 20:24","Nella","0:11:52","Mobile Service Team","Session:2057187617:1422","Customer","1","f~61","Windows-10","Australia","0:00:29","0:00:29","6/8/2018 20:36"," "," ","","0:00:00",""
"6/8/2018 20:24","Tristan","0:08:13","Mobile Technical Team","Session:2057187648:20217","Customer","1","Other","11.4.1","null","0:01:25","0:00:56","6/8/2018 20:33"," "," ","","0:05:48","i would like reimbursement for my baggage check fee as well as some itemsi needed to purchase when ------ misplaced my bag"
"6/8/2018 20:24","Marie","0:11:39","Fixed Technical Team","Session:2057187640:1378","Customer","1","c~67.0.3396.99","Windows-10","Australia","0:00:40","0:00:22","6/8/2018 20:51"," "," ","","0:08:20","but I don't see this flight on your -- web site"
"6/8/2018 20:24","Titos","0:36:17","Mobile Service Team","Session:2057187614:20413","Customer","1","Other","11.4.1","null","0:01:09","0:01:40","6/8/2018 21:02"," "," ","","0:00:18","I already booked a flight feb. 16th that i would like to get flyer miles for"
"6/8/2018 20:24","Titos","0:11:32","Mobile Service Team","Session:2057187618:20328","Customer","1","Other","Android 8.0.0","null","0:00:59","0:01:45","6/8/2018 20:36"," "," ","","0:00:13","can a child age 12 travel alone on a non-stop flight? is there an add'l charge? If so, what is the charge for the round trip?"
"6/8/2018 20:24","Harold","0:25:46","Mobile Service Team","Session:2057187617:1420","Customer","1","IE","Windows","Australia","0:00:53","0:04:15","6/8/2018 20:52","7","Yes Resolved","","0:00:32","how do I use credit from a canceled flight to book a new flight reservation"
"6/8/2018 20:23","Philina","0:03:05","Mobile Technical Team","Session:2057187615:20313","System","","Mobile Safari 11.0","iOS-11.4.1","Australia","0:00:00","0:00:00","6/8/2018 20:27"," "," ","","0:06:32","How many award miles do I need for a Mileageplan award ticket?"
"6/8/2018 20:23","Maryann","0:10:29","Sales Team","Session:2057187648:20278","Customer","1","Chrome","MacOS","null","0:01:09","0:01:39","6/8/2018 20:39"," "," ","","0:00:01","I want to change my ticket to not just me but add my kids as well"
"6/8/2018 20:23","Pessi","0:30:39","Mobile Service Team","Session:2057187615:20379","Representative","1","mobile_safari~11","iOS-11.4.1","Australia","0:00:31","0:00:53","6/8/2018 20:54"," "," ","1","0:00:34","can i change the credit card now?"
"6/8/2018 20:23","Leonard","0:19:52","Fixed Technical Team","Session:2057187648:20181","Representative","1","Chrome","MacOS","Australia","0:00:20","0:00:13","6/8/2018 20:43"," "," ","","0:08:29","Is it possible to use more than one Travel Certificate to purchase a ticket?"
"6/8/2018 20:23","Hackett","0:16:24","Sales Team","Session:2057187615:20345","System","1","Mobile Safari 11.0","iOS-11.4.1","Australia","0:00:46","0:00:27","6/8/2018 20:47"," "," ","","0:03:35","I have already found our flight, and picked it. I just don't know what to do, because it says age 18 to 64"
"6/8/2018 20:23","Reese","0:01:42","Mobile Technical Team","Session:2057187614:20339","System","","Other","11.4.1","null","0:00:00","0:00:00","6/8/2018 20:26"," "," ","","0:06:54","PLEASE PROVIDE ME WITH A PHONE NUMBER "
"6/8/2018 20:23","Aby","0:00:59","Sales Team","Session:2057187614:20415","System","","Other","MacOS","null","0:00:00","0:00:00","6/8/2018 20:27"," "," ","","0:00:00","Did you get the entire question?"
"6/8/2018 20:23","Kevin","1:04:50","Mobile Service Team","Session:2057187648:20276","Customer","1","Other","Android 5.1.1","null","0:00:59","0:01:38","6/8/2018 21:29","9","Multiple Contacts to Resolve","","0:00:04","we have ordered a trip on your flight to Governor?s Harbour , Bahamas for 5 persons. "
